consecutive,date,Area,Route,Marsh_River_Canal,UTM_Easting,UTM_Northing,Water Depth,SV length,Weight,Sex,lnWeight,lnSVL,SizeClass,month,Season,year,WY,stud_resid,Groups
4872,4/10/2019,WCA3B,WCA3B_Marsh,Marsh,549601,2854680,32.9,85.8,13.6,Male,2.610069793,4.452019006,Subadult,4,Spring,2019,2019,0.249134723,Central
4873,4/10/2019,WCA3B,WCA3B_Marsh,Marsh,549638,2854826,32.2,138.1,64,Male,4.158883083,4.92797806,Adult,4,Spring,2019,2019,0.790358668,Central
4874,4/11/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,550004,2894512,36.9,131.7,59,Male,4.077537444,4.880526609,Adult,4,Spring,2019,2019,1.303543517,Central
4875,4/11/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,548686,2895527,28.1,146.3,71,Male,4.262679877,4.985659308,Adult,4,Spring,2019,2019,0.204756432,Central
4876,4/11/2019,WCA3B,WCA3B_Marsh,Marsh,549375,2857591,40.6,66.2,7,Female,1.945910149,4.192680463,Subadult,4,Spring,2019,2019,1.34991858,Central
4877,4/11/2019,WCA3B,WCA3B_Marsh,Marsh,549405,2853000,52.4,113.1,39.5,Female,3.676300672,4.728272383,Adult,4,Spring,2019,2019,1.861695548,Central
4878,4/11/2019,WCA3B,WCA3B_Marsh,Marsh,549388,2852594,36.8,106.3,28.5,Female,3.349904087,4.666265285,Adult,4,Spring,2019,2019,0.823605674,Central
4879,4/11/2019,WCA3B,WCA3B_Marsh,Marsh,549335,2852217,37.4,101.5,20.5,Female,3.020424886,4.620058798,Adult,4,Spring,2019,2019,-0.618593708,Central
4880,4/12/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,551921,2894389,40.2,122.5,46,Female,3.828641396,4.80811103,Adult,4,Spring,2019,2019,1.118175898,Central
4881,4/15/2019,LOX,Lox_Marsh,Marsh,571458,2935549,17,101.5,23,Female,3.135494216,4.620058798,Adult,4,Spring,2019,2019,0.274127318,Northeast
4882,4/15/2019,LOX,Lox_Marsh,Marsh,571844,2933960,18.7,111.8,29.5,Male,3.384390263,4.716711561,Adult,4,Spring,2019,2019,-0.125116619,Northeast
4883,4/15/2019,LOX,Lox_Marsh,Marsh,571980,2932942,20.7,92.1,17.8,Male,2.879198457,4.522874943,Adult,4,Spring,2019,2019,0.628799848,Northeast
4884,4/15/2019,LOX,Lox_Marsh,Marsh,572240,2931883,24.9,94.5,18.2,Female,2.901421594,4.548599834,Adult,4,Spring,2019,2019,0.180981148,Northeast
4885,4/15/2019,LOX,Lox_Marsh,Marsh,570525,2929272,29,98.5,18.5,Female,2.917770732,4.590056548,Adult,4,Spring,2019,2019,-0.691676382,Northeast
4886,4/15/2019,LOX,Lox_Marsh,Marsh,570777,2929865,37,116.3,28,Male,3.33220451,4.75617306,Adult,4,Spring,2019,2019,-1.481843752,Northeast
4887,4/15/2019,LOX,Lox_Marsh,Marsh,571841,2930132,22,86.4,14.4,Female,2.667228207,4.458987676,Subadult,4,Spring,2019,2019,0.524589177,Northeast
4888,4/15/2019,LOX,Lox_Marsh,Marsh,572578,2930788,32.5,104.4,21.5,Female,3.068052935,4.648229675,Adult,4,Spring,2019,2019,-0.928332151,Northeast
4889,4/15/2019,LOX,Lox_Marsh,Marsh,570070,2929275,30,80.2,11,Female,2.397895273,4.384523515,Subadult,4,Spring,2019,2019,0.230335506,Northeast
4890,4/15/2019,LOX,Lox_Marsh,Marsh,571060,2929713,39,83.7,11.8,Female,2.468099531,4.427238977,Subadult,4,Spring,2019,2019,-0.254888083,Northeast
4891,4/15/2019,LOX,Lox_Marsh,Marsh,571704,2930731,26,82.9,11.4,Female,2.433613355,4.417635062,Subadult,4,Spring,2019,2019,-0.290900046,Northeast
4892,4/15/2019,LOX,Lox_Marsh,Marsh,572212,2930520,27,82.9,13.2,Female,2.58021683,4.417635062,Subadult,4,Spring,2019,2019,0.846624075,Northeast
4894,4/16/2019,LOX,Lox_Marsh,Marsh,571463,2936773,16.1,110,30.5,Female,3.417726684,4.700480366,Adult,4,Spring,2019,2019,0.524849618,Northeast
4895,4/16/2019,LOX,Lox_Marsh,Marsh,571349,2936024,26.7,107.9,27.5,Male,3.314186005,4.681204872,Adult,4,Spring,2019,2019,0.186265579,Northeast
4896,4/16/2019,LOX,Lox_Marsh,Marsh,569531,2930796,36,110.3,29,Female,3.36729583,4.703203926,Adult,4,Spring,2019,2019,0.067921548,Northeast
4897,4/16/2019,LOX,Lox_Marsh,Marsh,569329,2930246,30,109.9,25.5,Female,3.238678452,4.699570861,Adult,4,Spring,2019,2019,-0.842390211,Northeast
4898,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,541937,2877685,57,141.3,50,Male,3.912023005,4.95088529,Adult,4,Spring,2019,2019,-1.678643843,Central
4899,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,542066,2877529,56.3,103.9,22.5,Female,3.113515309,4.643428898,Adult,4,Spring,2019,2019,-0.459810886,Central
4900,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,542216,2877116,55.2,121.2,30.5,Male,3.417726684,4.797442074,Adult,4,Spring,2019,2019,-1.813763589,Central
4901,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545618,2878554,39.3,114.1,29,Female,3.36729583,4.737075257,Adult,4,Spring,2019,2019,-0.748760581,Central
4902,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545403,2878612,56.6,112.6,30,Male,3.401197382,4.723841716,Adult,4,Spring,2019,2019,-0.166628614,Central
4903,4/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,543636,2877768,58.3,112.9,30.5,Male,3.417726684,4.726502471,Adult,4,Spring,2019,2019,-0.102539693,Central
4904,4/18/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,549994,2880363,55.3,112.8,29,Female,3.36729583,4.725616339,Adult,4,Spring,2019,2019,-0.472443621,Central
4905,4/18/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545494,2878610,51,100.9,20,Male,2.995732274,4.614129927,Adult,4,Spring,2019,2019,-0.667227262,Central
4906,4/18/2019,WCA3B,WCA3B_Marsh,Marsh,552012,2867380,38.1,91,16,Female,2.772588722,4.510859507,Subadult,4,Spring,2019,2019,0.09137109,Central
4907,4/18/2019,WCA3B,WCA3B_Marsh,Marsh,551198,2867238,27.5,94,18,Female,2.890371758,4.543294782,Adult,4,Spring,2019,2019,0.223155199,Central
4908,4/18/2019,WCA3B,WCA3B_Marsh,Marsh,551017,2867186,25.4,97.8,21,Female,3.044522438,4.582924577,Adult,4,Spring,2019,2019,0.463634148,Central
4909,4/23/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,552332,2893157,33.6,70.9,7.4,Male,2.00148,4.261270434,Subadult,4,Spring,2019,2019,0.126440514,Central
4911,4/25/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,540967,2876780,43.1,108.4,28,Female,3.33220451,4.685828089,Adult,4,Spring,2019,2019,0.214594069,Central
4912,4/25/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,539116,2876759,37.4,108.2,30,Female,3.401197382,4.683981366,Adult,4,Spring,2019,2019,0.794426341,Central
4913,4/25/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,540385,2876762,34.3,100.3,22,Female,3.091042453,4.608165695,Adult,4,Spring,2019,2019,0.215998323,Central
4914,4/25/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,541266,2876745,33.2,113.6,30.5,Male,3.417726684,4.732683506,Adult,4,Spring,2019,2019,-0.251564966,Central
4917,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,527025,2851212,23.8,98.6,21,Female,3.044522438,4.591071262,Adult,4,Spring,2019,2019,0.267221726,Central
4918,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526987,2852685,54.6,95.4,18.8,Female,2.93385687,4.558078578,Adult,4,Spring,2019,2019,0.20409252,Central
4919,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526880,2852111,42.9,108.1,30,Male,3.401197382,4.683056725,Adult,4,Spring,2019,2019,0.816723452,Central
4920,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,527203,2851856,54.3,90.2,17.8,Female,2.879198457,4.502029427,Adult,4,Spring,2019,2019,1.131522893,Central
4921,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,527548,2852894,30,85.3,13.8,Female,2.624668592,4.446174454,Subadult,4,Spring,2019,2019,0.503325939,Central
4922,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,527488,2852172,49.5,97.2,18.8,Female,2.93385687,4.576770711,Adult,4,Spring,2019,2019,-0.246545456,Central
4923,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525896,2851110,35.1,101.4,25,Female,3.218875825,4.619073091,Adult,4,Spring,2019,2019,0.944856034,Central
4924,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525952,2851679,37.6,121.8,41,Male,3.713572067,4.802380355,Adult,4,Spring,2019,2019,0.363358183,Central
4925,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525565,2850287,54.1,108.2,27,Female,3.295836866,4.683981366,Adult,4,Spring,2019,2019,-0.023025777,Central
4926,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525914,2852222,41.3,108.1,27.5,Female,3.314186005,4.683056725,Adult,4,Spring,2019,2019,0.141619375,Central
4927,4/30/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525430,2853438,34.6,72.9,8,Male,2.079441542,4.289088639,Subadult,4,Spring,2019,2019,0.060576447,Central
4942,9/17/2019,WCA3B,WCA3B_Marsh,Marsh,547644,2857706,53.7,101,18.5,Male,2.917770732,4.615120517,Adult,9,Fall,2019,2020,-1.296160271,Central
4943,9/17/2019,WCA3B,WCA3B_Marsh,Marsh,547688,2859050,60.2,105,24.5,Female,3.198673118,4.65396035,Adult,9,Fall,2019,2020,-0.053051542,Central
4944,9/17/2019,WCA3B,WCA3B_Marsh,Marsh,547831,2859940,58.7,91.1,15,Male,2.708050201,4.511957804,Adult,9,Fall,2019,2020,-0.435808029,Central
4945,9/17/2019,WCA3B,WCA3B_Marsh,Marsh,548006,2860263,52.7,104.5,25,Female,3.218875825,4.649187071,Adult,9,Fall,2019,2020,0.218756436,Central
4946,9/17/2019,WCA3B,WCA3B_Marsh,Marsh,548307,2863255,49.4,100.1,20,Female,2.995732274,4.606169686,Adult,9,Fall,2019,2020,-0.475295466,Central
4947,9/18/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,528082,2852900,63.6,125.7,45.5,Male,3.817712326,4.833898116,Adult,9,Fall,2019,2020,0.411451278,Central
4948,9/18/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,528513,2851650,48.8,113.5,28,Female,3.33220451,4.731802837,Adult,9,Fall,2019,2020,-0.893926759,Central
4949,9/19/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,528439,2850695,70.5,132.1,57,Male,4.043051268,4.883559212,Adult,9,Fall,2019,2020,0.962641066,Central
4950,10/2/2019,WCA3B,WCA3B_Marsh,Marsh,549658,2852314,57.6,86.2,13.6,Male,2.610069793,4.456670178,Subadult,10,Fall,2019,2020,0.136993333,Central
4951,10/2/2019,WCA3B,WCA3B_Marsh,Marsh,549433,2853025,49.6,115,35.6,Female,3.572345638,4.744932128,Adult,10,Fall,2019,2020,0.652748908,Central
4952,10/2/2019,WCA3B,WCA3B_Marsh,Marsh,549286,2859598,55.1,92.5,16.6,Female,2.809402695,4.527208645,Adult,10,Fall,2019,2020,-0.01718379,Central
4953,10/2/2019,WCA3B,WCA3B_Marsh,Marsh,549073,2855948,44.8,113.5,32.5,Male,3.481240089,4.731802837,Adult,10,Fall,2019,2020,0.262427478,Central
4954,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526880,2851820,59.1,100.7,19.6,Female,2.975529566,4.6121458,Adult,10,Fall,2019,2020,-0.77614406,Central
4955,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526877,2850248,63.1,99.1,23.5,Female,3.157000421,4.596129441,Adult,10,Fall,2019,2020,1.017993518,Central
4956,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526668,2853036,62.2,99.9,20.5,Female,3.020424886,4.604169686,Adult,10,Fall,2019,2020,-0.235506206,Central
4957,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,524871,2851422,61.5,98,17,Male,2.833213344,4.584967479,Adult,10,Fall,2019,2020,-1.225161296,Central
4958,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,525710,2851616,63.3,117.9,34.5,Male,3.540959324,4.769836808,Adult,10,Fall,2019,2020,-0.191250578,Central
4959,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,524626,2853387,68.5,93.5,18.2,Female,2.901421594,4.537961436,Adult,10,Fall,2019,2020,0.437467289,Central
4960,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,524014,2855493,76.4,99.5,21,Male,3.044522438,4.600157644,Adult,10,Fall,2019,2020,0.048162964,Central
4961,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,523301,2856723,55.2,87.7,14.4,Female,2.667228207,4.473921899,Adult,10,Fall,2019,2020,0.164509345,Central
4962,10/3/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,522702,2857359,60.3,117.1,32.5,Male,3.481240089,4.763028271,Adult,10,Fall,2019,2020,-0.490440065,Central
4963,10/3/2019,WCA3B,WCA3B_Marsh,Marsh,554279,2868492,77.5,85.9,13,Female,2.564949357,4.453183829,Subadult,10,Fall,2019,2020,-0.129011386,Central
4964,10/3/2019,WCA3B,WCA3B_Marsh,Marsh,549174,2862503,48.8,120.7,42,Male,3.737669618,4.793308128,Adult,10,Fall,2019,2020,0.769117331,Central
4965,10/4/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526619,2853215,41.8,104.9,23,Female,3.135494216,4.653007515,Adult,10,Fall,2019,2020,-0.520233519,Central
4966,10/4/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526292,2853147,57.7,99.1,21,Female,3.044522438,4.596129441,Adult,10,Fall,2019,2020,0.145276054,Central
4967,10/4/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,526040,2853328,44.4,85.4,12.5,Female,2.525728644,4.447346101,Subadult,10,Fall,2019,2020,-0.292557057,Central
4968,10/4/2019,WCA3AS,WCA3A-N41_Marsh,Marsh,524213,2855486,46.7,121.8,44.5,Male,3.795489189,4.802380355,Adult,10,Fall,2019,2020,0.999066679,Central
4969,10/8/2019,WCA3B,WCA3B_Marsh,Marsh,549016,2851695,65.8,134.3,52,Male,3.951243719,4.900076104,Adult,10,Fall,2019,2020,-0.148200858,Central
4970,10/8/2019,WCA3B,WCA3B_Marsh,Marsh,549444,2851383,68.9,99.3,21,Female,3.044522438,4.598145571,Adult,10,Fall,2019,2020,0.096670523,Central
4971,10/8/2019,WCA3B,WCA3B_Marsh,Marsh,549333,2855874,61.9,108.4,31,Female,3.433987204,4.685828089,Adult,10,Fall,2019,2020,1.004354223,Central
4972,10/8/2019,WCA3B,WCA3B_Marsh,Marsh,549362,2860191,65.6,99.7,22,Female,3.091042453,4.602165677,Adult,10,Fall,2019,2020,0.360652588,Central
4973,10/9/2019,LOX,Lox_Marsh,Marsh,572937,2931908,36,77.6,8.9,Female,2.186051277,4.351567427,Subadult,10,Fall,2019,2020,-0.618788725,Northeast
4974,10/9/2019,LOX,Lox_Marsh,Marsh,572269,2931938,37,97,18.4,Female,2.912350665,4.574710979,Adult,10,Fall,2019,2020,-0.363734645,Northeast
4975,10/9/2019,LOX,Lox_Marsh,Marsh,571676,2932078,35,106.7,25.1,Male,3.222867846,4.670021158,Adult,10,Fall,2019,2020,-0.252556468,Northeast
4976,10/9/2019,LOX,Lox_Marsh,Marsh,570608,2932884,42,103.3,24,Male,3.17805383,4.637637376,Adult,10,Fall,2019,2020,0.180507718,Northeast
4977,10/9/2019,LOX,Lox_Marsh,Marsh,569941,2932497,40,94.6,19.5,Female,2.970414466,4.549657476,Adult,10,Fall,2019,2020,0.690762164,Northeast
4978,10/9/2019,LOX,Lox_Marsh,Marsh,570072,2932184,20,122.9,36.5,Male,3.597312261,4.811371017,Adult,10,Fall,2019,2020,-0.755540907,Northeast
4979,10/9/2019,LOX,Lox_Marsh,Marsh,570419,2931347,36,104,23.5,Male,3.157000421,4.644390899,Adult,10,Fall,2019,2020,-0.145639286,Northeast
4981,10/10/2019,LOX,Lox_Marsh,Marsh,570690,2930626,36,92.5,16.4,Female,2.797281335,4.527208645,Adult,10,Fall,2019,2020,-0.111220738,Northeast
4982,10/10/2019,LOX,Lox_Marsh,Marsh,570515,2930007,33,88.4,14,Female,2.63905733,4.48187197,Adult,10,Fall,2019,2020,-0.245718393,Northeast
4983,10/10/2019,LOX,Lox_Marsh,Marsh,570774,2929471,46,97.6,17.6,Male,2.867898902,4.580877493,Adult,10,Fall,2019,2020,-0.857321072,Northeast
4984,10/10/2019,LOX,Lox_Marsh,Marsh,571283,2929523,48,105.7,22.5,Female,3.113515309,4.660604893,Adult,10,Fall,2019,2020,-0.873974468,Northeast
4985,10/10/2019,LOX,Lox_Marsh,Marsh,571487,2929989,30,89.7,14.8,Male,2.694627181,4.496470769,Subadult,10,Fall,2019,2020,-0.166562035,Northeast
4986,10/10/2019,LOX,Lox_Marsh,Marsh,571689,2930532,43,88.2,14.6,Female,2.681021529,4.479606963,Adult,10,Fall,2019,2020,0.134456374,Northeast
4987,10/10/2019,LOX,Lox_Marsh,Marsh,572186,2930515,38.5,100.6,22,Female,3.091042453,4.611152258,Adult,10,Fall,2019,2020,0.143996776,Northeast
4988,10/10/2019,LOX,Lox_Marsh,Marsh,572769,2930922,36,88.6,14.2,Female,2.653241965,4.484131858,Adult,10,Fall,2019,2020,-0.190154682,Northeast
4989,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,542329,2893737,47.4,109,28,Female,3.33220451,4.691347882,Adult,10,Fall,2019,2020,0.081517346,Central
4990,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,535723,2898085,26.6,143.8,70.6,Male,4.257030144,4.968423445,Adult,10,Fall,2019,2020,0.576638004,Central
4991,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,535423,2899528,15.7,97.1,22,Female,3.091042453,4.575741375,Adult,10,Fall,2019,2020,0.997816949,Central
4992,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,534456,2904240,20.2,109.9,25.5,Female,3.238678452,4.699570861,Adult,10,Fall,2019,2020,-0.842390211,Central
4993,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,534331,2904630,22.1,93.6,15.4,Male,2.734367509,4.539030383,Adult,10,Fall,2019,2020,-0.884391321,Central
4994,10/15/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,534609,2905153,19.8,98.3,20.5,Female,3.020424886,4.588024027,Adult,10,Fall,2019,2020,0.153738754,Central
4995,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,533023,2877284,48.6,93.9,17.2,Female,2.844909384,4.542230386,Adult,10,Fall,2019,2020,-0.103877493,Central
4996,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,533350,2876774,56.2,105.5,24,Female,3.17805383,4.658710953,Adult,10,Fall,2019,2020,-0.327548732,Central
4997,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,533678,2876620,50.6,101.4,22,Female,3.091042453,4.619073091,Adult,10,Fall,2019,2020,-0.046960831,Central
4998,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,535115,2876411,63.6,102.5,20.5,Female,3.020424886,4.629862799,Adult,10,Fall,2019,2020,-0.855002016,Central
4999,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,536224,2876799,72.6,99.1,21,Male,3.044522438,4.596129441,Adult,10,Fall,2019,2020,0.145276054,Central
5000,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,546012,2878844,70.5,118.8,40.5,Female,3.701301974,4.777441407,Adult,10,Fall,2019,2020,0.869523352,Central
5001,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545051,2878917,76.8,109.5,24,Female,3.17805383,4.695924549,Adult,10,Fall,2019,2020,-1.224967372,Central
5002,10/16/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545145,2877801,25.6,115.4,31,Female,3.433987204,4.748404354,Adult,10,Fall,2019,2020,-0.50445772,Central
5003,10/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,539099,2876374,89.1,83.1,12.2,Male,2.501435952,4.420044702,Subadult,10,Fall,2019,2020,0.177216175,Central
5004,10/17/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,550405,2880663,96.3,93.1,18,Female,2.890371758,4.533674184,Adult,10,Fall,2019,2020,0.45510496,Central
5006,10/22/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,538920,2883325,46.2,129.7,49.5,Male,3.90197267,4.865224091,Adult,10,Fall,2019,2020,0.309906802,Central
5007,10/22/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,539837,2881898,68.2,120.2,42,Male,3.737669618,4.789157022,Adult,10,Fall,2019,2020,0.869226962,Central
5008,10/29/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,550014,2893595,62,132.6,50,Male,3.912023005,4.887337078,Adult,10,Fall,2019,2020,-0.145348366,Central
5009,10/29/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,550130,2893758,60.8,115.2,38,Female,3.63758616,4.746669748,Adult,10,Fall,2019,2020,1.117160134,Central
5010,10/29/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,549850,2894907,57.4,84.3,11.8,Male,2.468099531,4.434381865,Subadult,10,Fall,2019,2020,-0.427111101,Central
5011,10/30/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,543704,2878626,67.6,111.7,33,Female,3.496507561,4.715816706,Adult,10,Fall,2019,2020,0.766341905,Central
5012,10/30/2019,WCA3AS,WCA3A-HD_Marsh,Marsh,545874,2878449,70.9,134.5,74,Male,4.304065093,4.901564199,Adult,10,Fall,2019,2020,2.556009561,Central
5013,11/6/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,534665,2904745,42,101.3,23,Female,3.135494216,4.618086411,Adult,11,Fall,2019,2020,0.321679632,Central
5014,11/6/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,539260,2894937,26.4,111.5,30.5,Female,3.417726684,4.714024591,Adult,11,Fall,2019,2020,0.198295538,Central
5015,11/6/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,542755,2893768,38,116.4,39,Male,3.663561646,4.757032535,Adult,11,Fall,2019,2020,1.068830764,Central
5017,11/7/2019,WCA3AN,WCA3A-TW_Marsh,Marsh,542263,2893014,38.1,145.1,78,Male,4.356708827,4.97742316,Adult,11,Fall,2019,2020,1.1334027,Central
5018,11/11/2019,ENP,ENP-FC,Marsh,532950,2833693,34.4,112.8,32,Female,3.465735903,4.725616339,Adult,11,Fall,2019,2020,0.291295209,Central
5019,11/11/2019,ENP,ENP-SS,Marsh,523970,2829418,53.7,96.9,19.6,Female,2.975529566,4.573679519,Adult,11,Fall,2019,2020,0.151269631,South
5020,11/11/2019,ENP,ENP-SS,Marsh,516801,2818898,58.7,144.1,64,Male,4.158883083,4.970507503,Adult,11,Fall,2019,2020,-0.235412642,South
5021,11/13/2019,ENP,ENP-FC,Marsh,536429,2841035,55.4,115.2,32,Male,3.465735903,4.746669748,Adult,11,Fall,2019,2020,-0.216301397,Central
5022,11/13/2019,ENP,ENP-SS,Marsh,526335,2833683,64.2,110.6,31,Male,3.433987204,4.705920089,Adult,11,Fall,2019,2020,0.519855106,South
5023,11/13/2019,ENP,ENP-SS,Marsh,519621,2822414,46.6,132.1,53,Male,3.970291914,4.883559212,Adult,11,Fall,2019,2020,0.397927004,South
5024,11/13/2019,ENP,ENP-SS,Marsh,520081,2822948,40.4,141,65,Male,4.17438727,4.94875989,Adult,11,Fall,2019,2020,0.409450741,South
5025,11/14/2019,ENP,ENP-FC,Marsh,538214,2843527,68.5,139,73,Male,4.290459441,4.934473933,Adult,11,Fall,2019,2020,1.65535491,Central
5030,11/21/2019,ENP,ENP-FC,Marsh,538930,2847584,54.5,91.7,16.8,Female,2.821378886,4.518522379,Adult,11,Fall,2019,2020,0.28514449,Central
5031,11/21/2019,ENP,ENP-FC,Marsh,537938,2845494,61,99.4,20,Female,2.995732274,4.599152114,Adult,11,Fall,2019,2020,-0.306104255,Central
5032,11/21/2019,ENP,ENP-FC,Marsh,537164,2847442,96.6,93,18,Female,2.890371758,4.532599493,Adult,11,Fall,2019,2020,0.481016557,Central
5033,11/21/2019,ENP,ENP-FC,Marsh,536194,2846151,39.3,100.4,26,Female,3.258096538,4.609162207,Adult,11,Fall,2019,2020,1.488368461,Central
5034,11/21/2019,ENP,ENP-FC,Marsh,535531,2845718,38,93.2,15.5,Female,2.740840024,4.534747722,Adult,11,Fall,2019,2020,-0.730892643,Central
5035,11/21/2019,ENP,ENP-FC,Marsh,529676,2833499,58.5,124.2,47,Male,3.850147602,4.821893169,Adult,11,Fall,2019,2020,0.952680959,Central
5036,11/21/2019,ENP,ENP-FC,Marsh,528475,2834549,57.5,99.6,20,Female,2.995732274,4.601162165,Adult,11,Fall,2019,2020,-0.354565007,Central
5037,11/21/2019,ENP,ENP-FC,Marsh,530891,2833081,55.1,119.5,37.5,Male,3.624340933,4.783316371,Adult,11,Fall,2019,2020,0.130675977,Central
5040,3/12/2020,ENP,ENP-FC,Marsh,535889,2846375,37.2,124,42.5,Male,3.749504076,4.820281566,Adult,3,Spring,2020,2020,0.210525032,Central
5041,3/12/2020,ENP,ENP-FC,Marsh,535314,2845431,43,94.4,17,Female,2.833213344,4.547541073,Adult,3,Spring,2020,2020,-0.322649996,Central
5042,3/12/2020,ENP,ENP-FC,Marsh,537120,2845477,38.1,100.4,21,Female,3.044522438,4.609162207,Adult,3,Spring,2020,2020,-0.168921557,Central
5043,3/17/2020,WCA3AS,WCA3A-HD_Marsh,Marsh,549782,2880624,31.9,113.1,32,Female,3.465735903,4.728272383,Adult,3,Spring,2020,2020,0.227258087,Central
5044,3/17/2020,WCA3AS,WCA3A-HD_Marsh,Marsh,548571,2879914,36.4,119.4,42,Male,3.737669618,4.782479201,Adult,3,Spring,2020,2020,1.030284099,Central
5045,3/17/2020,WCA3AS,WCA3A-HD_Marsh,Marsh,548621,2880937,47.4,123.9,42.5,Male,3.749504076,4.819474789,Adult,3,Spring,2020,2020,0.229978298,Central
5046,3/18/2020,WCA3AS,WCA3A-HD_Marsh,Marsh,549869,2880629,27.1,132.4,68,Male,4.219507705,4.885827644,Adult,3,Spring,2020,2020,2.27863303,Central
5047,3/18/2020,WCA3B,WCA3B_Marsh,Marsh,549675,2851284,24,137,69,Male,4.234106505,4.919980926,Adult,3,Spring,2020,2020,1.567408906,Central
5048,3/18/2020,WCA3B,WCA3B_Marsh,Marsh,549640,2854462,27.9,121.2,37,Male,3.610917913,4.797442074,Adult,3,Spring,2020,2020,-0.314064166,Central
5049,3/18/2020,WCA3B,WCA3B_Marsh,Marsh,549399,2857750,27.2,116.2,32,Male,3.465735903,4.755312844,Adult,3,Spring,2020,2020,-0.424698762,Central
5050,3/19/2020,WCA3B,WCA3B_Marsh,Marsh,549611,2863783,29.4,94.9,18.4,Female,2.912350665,4.552823706,Adult,3,Spring,2020,2020,0.163936395,Central
5053,9/22/2020,WCA3B,WCA3B_Marsh,Marsh,549707,2852167,77.8,106,26,Female,3.258096538,4.663439094,Adult,9,Fall,2020,2021,0.17943293,Central
